USER_ID,ITEM_ID,EVENT_TYPE,EVENT_VALUE,TIMESTAMP
291,223,RATING,5,874867912
840,657,RATING,5,891205287
256,225,RATING,4,882152605
312,180,RATING,4,891698174
312,654,RATING,5,891698485
715,179,RATING,4,875963596
669,50,RATING,5,891517215
747,333,RATING,4,888638335
636,596,RATING,5,891449212
890,228,RATING,4,882404879
600,227,RATING,4,888451977
40,345,RATING,4,889041670
661,294,RATING,4,876036384
199,9,RATING,5,883782853
280,72,RATING,4,891702276
864,509,RATING,5,888887944
14,920,RATING,4,880929745
239,605,RATING,4,889180446
280,384,RATING,4,891702137
27,515,RATING,4,891543009
222,849,RATING,4,881060281
741,218,RATING,4,891455711
303,210,RATING,4,879466717
83,66,RATING,4,880307898
230,204,RATING,4,880484616
472,250,RATING,5,875978059
65,956,RATING,4,879216797
442,273,RATING,4,883390328
637,690,RATING,5,882900888
112,331,RATING,4,884992603
378,715,RATING,4,889665232
401,318,RATING,4,891032737
486,872,RATING,5,879874153
715,470,RATING,4,875963538
694,434,RATING,5,875727018
219,4,RATING,4,889452481
424,9,RATING,5,880859623
269,959,RATING,5,891457067
807,227,RATING,4,892529805
617,480,RATING,4,883789179
6,533,RATING,4,883599830
458,234,RATING,4,886397808
232,498,RATING,4,888549467
751,418,RATING,5,889135211
60,237,RATING,4,883327442
373,392,RATING,4,877100061
51,496,RATING,4,883498655
943,232,RATING,4,888639867
346,55,RATING,5,874948639
43,248,RATING,4,875975237
167,435,RATING,5,892738453
10,245,RATING,4,877886281
128,238,RATING,4,879968125
311,141,RATING,4,884366187
634,25,RATING,4,877018125
885,71,RATING,4,885714820
330,357,RATING,4,876546439
593,496,RATING,5,875671198
210,132,RATING,4,887736206
296,508,RATING,5,884196584
456,697,RATING,4,881374390
454,661,RATING,4,881959991
943,471,RATING,5,875502042
851,831,RATING,5,875731105
84,529,RATING,5,883453108
190,751,RATING,4,891033606
877,202,RATING,4,882677936
435,588,RATING,4,884131996
373,161,RATING,4,877105005
70,176,RATING,4,884066573
918,213,RATING,5,891988054
505,328,RATING,4,888631175
643,673,RATING,4,891448095
497,174,RATING,4,879310705
487,1,RATING,5,883443504
804,550,RATING,4,879445739
394,50,RATING,5,881132876
189,197,RATING,5,893265291
521,268,RATING,5,884475470
770,244,RATING,4,875973047
629,463,RATING,4,880117852
280,53,RATING,5,891702544
794,100,RATING,5,891035063
95,523,RATING,4,879197562
766,8,RATING,5,891309329
381,378,RATING,4,892696019
374,732,RATING,4,880395320
659,215,RATING,4,891385258
542,186,RATING,4,886532909
177,12,RATING,5,880130825
253,203,RATING,4,891628651
427,341,RATING,5,879701253
181,222,RATING,4,878962919
731,419,RATING,4,886183039
561,188,RATING,4,885807261
56,423,RATING,5,892737191
846,648,RATING,5,883948343
354,956,RATING,4,891218271
326,613,RATING,5,879874860
474,50,RATING,5,887915221
746,204,RATING,5,885075539
234,404,RATING,4,892333830
256,151,RATING,5,882151623
658,127,RATING,5,875145614
291,69,RATING,5,874868146
557,872,RATING,5,881095916
293,198,RATING,4,888906143
127,450,RATING,5,884364950
275,28,RATING,4,880314529
618,692,RATING,4,891309091
373,393,RATING,4,877104284
753,435,RATING,4,891401712
341,330,RATING,5,890758113
136,89,RATING,4,882848925
315,238,RATING,5,879821003
711,134,RATING,5,876278804
186,330,RATING,4,891718038
450,696,RATING,4,882398666
2,277,RATING,4,888551174
174,747,RATING,5,886513729
753,515,RATING,5,891401712
312,1,RATING,5,891698832
690,67,RATING,4,881177836
892,604,RATING,5,886608296
344,175,RATING,5,884901110
524,570,RATING,4,884637128
647,121,RATING,4,876534274
650,50,RATING,5,891372232
230,265,RATING,5,880484544
650,493,RATING,4,891369554
655,480,RATING,4,888984506
308,293,RATING,4,887741415
453,4,RATING,4,877554490
173,292,RATING,5,877557369
291,385,RATING,4,874835141
804,739,RATING,4,879444805
886,733,RATING,4,876032776
508,216,RATING,5,883768886
213,684,RATING,4,878956000
531,302,RATING,5,887048686
848,209,RATING,5,887038397
880,69,RATING,4,880175646
514,735,RATING,4,875462764
885,143,RATING,4,885716344
804,182,RATING,4,879444924
158,530,RATING,4,880134332
606,939,RATING,4,880927247
189,656,RATING,4,893265568
776,5,RATING,4,892920320
640,42,RATING,5,874778345
758,489,RATING,5,881975687
332,685,RATING,4,887938277
128,50,RATING,4,879967268
85,191,RATING,4,879455021
330,993,RATING,4,876544632
122,724,RATING,4,879270677
73,188,RATING,5,888625553
892,70,RATING,4,886608802
268,583,RATING,4,876513830
862,210,RATING,4,879304410
213,318,RATING,5,878955533
747,648,RATING,5,888734012
11,185,RATING,4,891905783
354,382,RATING,5,891217897
119,562,RATING,4,886177206
492,56,RATING,5,879969878
918,487,RATING,4,891987446
845,903,RATING,4,885409493
623,121,RATING,4,891034129
894,463,RATING,4,882404430
128,591,RATING,4,879967879
479,136,RATING,4,879461447
679,69,RATING,4,884487688
325,1411,RATING,4,891478981
727,596,RATING,4,883709188
556,178,RATING,5,882136162
883,1019,RATING,5,891695570
406,175,RATING,5,879792811
666,647,RATING,5,880139439
480,863,RATING,4,891208356
764,939,RATING,4,876245880
619,597,RATING,4,885953850
535,209,RATING,5,879617819
545,54,RATING,4,884134519
210,182,RATING,5,887736232
279,195,RATING,4,875310631
774,530,RATING,5,888557197
351,1024,RATING,4,879481495
927,763,RATING,4,879181749
18,923,RATING,5,880132501
919,58,RATING,5,875374032
472,96,RATING,5,875980823
654,128,RATING,5,887865053
929,483,RATING,4,879640036
848,318,RATING,5,887038231
666,331,RATING,4,880138999
294,24,RATING,4,877819761
303,773,RATING,4,879466891
299,61,RATING,4,877880648
871,121,RATING,4,888193275
18,523,RATING,4,880130393
268,61,RATING,4,875309282
468,89,RATING,4,875291722
409,1176,RATING,4,881104838
496,528,RATING,4,876065933
727,491,RATING,4,883710213
184,521,RATING,4,889908873
706,1,RATING,4,880997324
437,213,RATING,4,881000931
484,227,RATING,5,891195506
748,50,RATING,5,879454428
758,171,RATING,5,881976262
527,12,RATING,4,879456637
506,271,RATING,4,880198184
85,380,RATING,4,882995704
508,357,RATING,5,883767246
14,427,RATING,5,890881433
880,47,RATING,4,880174730
916,960,RATING,4,880844861
268,147,RATING,4,876514002
24,7,RATING,4,875323676
450,304,RATING,4,882216108
429,170,RATING,5,882384526
64,389,RATING,4,889739834
622,730,RATING,4,882669509
10,1,RATING,4,877888877
7,651,RATING,5,891350932
756,111,RATING,4,874829670
56,164,RATING,4,892910604
537,517,RATING,4,886031341
233,143,RATING,4,877663383
347,291,RATING,5,881652746
638,211,RATING,4,876695774
666,642,RATING,5,880139586
909,292,RATING,4,891919160
16,58,RATING,4,877720118
765,275,RATING,4,880346768
398,205,RATING,5,875660535
216,93,RATING,4,880232637
907,591,RATING,5,880158913
838,750,RATING,4,887060879
632,385,RATING,4,879458649
901,623,RATING,4,877131793
59,403,RATING,5,888206605
514,168,RATING,4,875308925
200,94,RATING,4,884130046
279,1488,RATING,4,875659924
280,203,RATING,4,891701530
38,465,RATING,5,892432476
85,641,RATING,4,879454952
486,248,RATING,4,879874663
89,216,RATING,5,879459859
781,179,RATING,5,879634017
836,56,RATING,4,885754096
13,917,RATING,4,892015104
371,204,RATING,5,880435210
92,947,RATING,4,875654929
721,194,RATING,5,877138024
339,317,RATING,4,891032542
807,252,RATING,4,893084689
749,186,RATING,4,878847862
523,66,RATING,4,883702292
566,157,RATING,5,881649985
747,127,RATING,5,888639362
38,678,RATING,5,892428658
807,385,RATING,4,892530349
623,222,RATING,4,891034110
312,69,RATING,4,891699182
276,156,RATING,5,874795704
425,33,RATING,4,878738435
31,519,RATING,4,881548053
535,1063,RATING,4,879618613
901,509,RATING,4,877288977
256,566,RATING,5,882164559
25,478,RATING,5,885852271
89,111,RATING,4,879441452
256,51,RATING,4,882165135
92,174,RATING,5,875654189
328,71,RATING,4,885048004
659,528,RATING,4,891385012
409,514,RATING,5,881107310
537,955,RATING,4,886031149
462,328,RATING,5,886365773
429,64,RATING,4,882384744
43,315,RATING,4,883953665
94,185,RATING,5,885873684
421,516,RATING,5,892241554
886,182,RATING,4,876031932
935,742,RATING,5,884472266
416,955,RATING,4,876699839
666,661,RATING,4,880139765
201,792,RATING,4,884140579
119,382,RATING,5,874781742
669,511,RATING,5,891260778
883,517,RATING,4,891694218
74,331,RATING,4,888333352
398,117,RATING,4,875653091
453,508,RATING,4,877552612
127,449,RATING,4,884364950
481,580,RATING,4,885829153
99,338,RATING,4,885678539
200,527,RATING,4,884129656
343,53,RATING,5,876407421
215,434,RATING,5,891435394
270,665,RATING,4,876956419
269,509,RATING,4,891447280
24,402,RATING,4,875323308
299,418,RATING,4,889501790
932,516,RATING,5,891249877
215,480,RATING,5,891436543
840,166,RATING,5,891204798
36,310,RATING,4,882157327
321,216,RATING,4,879441308
90,197,RATING,5,891383319
89,269,RATING,5,879461219
716,208,RATING,5,879795790
253,699,RATING,4,891628630
286,85,RATING,5,877533224
663,187,RATING,5,889493869
145,566,RATING,5,875272010
779,15,RATING,4,875501782
200,318,RATING,5,884128458
90,287,RATING,4,891384611
450,654,RATING,4,882373928
59,644,RATING,4,888205033
343,179,RATING,5,876405633
772,879,RATING,4,877533731
934,495,RATING,4,891195604
867,168,RATING,4,880078604
143,347,RATING,5,888407741
783,300,RATING,4,884326348
900,618,RATING,4,877833957
312,474,RATING,5,891698454
334,257,RATING,4,891544764
48,306,RATING,4,879434211
392,333,RATING,4,891037531
367,324,RATING,5,876689418
324,331,RATING,4,880574827
343,163,RATING,5,876408139
840,173,RATING,5,891204356
773,179,RATING,5,888538810
669,97,RATING,4,891517238
55,144,RATING,5,878176398
279,702,RATING,4,875309760
810,243,RATING,4,879895350
120,1,RATING,4,889490412
276,411,RATING,4,874786807
733,276,RATING,5,879535299
295,648,RATING,4,879517324
777,117,RATING,5,875979380
785,294,RATING,4,879438705
733,107,RATING,4,879536001
456,32,RATING,4,881372911
543,82,RATING,4,877545605
266,508,RATING,4,892258004
846,161,RATING,4,883948534
303,150,RATING,5,879467190
286,554,RATING,4,877535014
383,657,RATING,5,891192858
567,469,RATING,4,882426837
746,8,RATING,4,885075539
308,24,RATING,4,887738057
642,651,RATING,4,885602571
547,321,RATING,4,891282732
416,431,RATING,4,886316164
296,275,RATING,4,884196555
370,603,RATING,5,879435244
536,431,RATING,5,882359813
738,95,RATING,4,875350122
334,303,RATING,4,891544077
334,537,RATING,4,891547995
450,482,RATING,5,882371904
339,196,RATING,4,891033416
845,690,RATING,5,885409719
916,223,RATING,4,880844087
786,191,RATING,4,882843272
401,185,RATING,4,891033523
312,181,RATING,4,891699426
486,591,RATING,4,879874662
279,56,RATING,4,875306515
385,1071,RATING,4,879448426
329,512,RATING,4,891656347
13,815,RATING,4,886303934
644,873,RATING,4,889076310
312,945,RATING,5,891699068
75,271,RATING,5,884051635
355,264,RATING,4,879485760
748,96,RATING,5,879454662
447,68,RATING,5,878855819
478,283,RATING,4,889388137
503,558,RATING,5,880383098
718,15,RATING,5,883348962
293,183,RATING,4,888906119
826,195,RATING,5,885690636
534,756,RATING,4,877808175
239,462,RATING,5,889179623
851,544,RATING,4,874728396
158,810,RATING,4,880134759
178,435,RATING,4,882827043
553,478,RATING,4,879948964
65,50,RATING,5,879217689
620,98,RATING,4,889987560
643,928,RATING,4,891445660
747,205,RATING,5,888639102
592,1014,RATING,4,882609009
472,825,RATING,5,875979439
592,333,RATING,5,882607476
551,402,RATING,4,892784049
848,582,RATING,4,887046329
436,96,RATING,4,887769535
308,675,RATING,4,887740367
159,245,RATING,5,880485488
616,937,RATING,4,891224919
146,340,RATING,4,891457714
521,239,RATING,5,885254354
514,208,RATING,4,875463494
1,173,RATING,5,878541803
280,629,RATING,4,891701852
87,491,RATING,5,879877930
471,102,RATING,5,889828081
152,111,RATING,5,880148782
376,275,RATING,5,879455143
833,430,RATING,4,875133840
479,230,RATING,4,879461898
109,294,RATING,4,880562908
290,98,RATING,4,880474235
712,627,RATING,4,874956515
130,237,RATING,5,874953621
747,47,RATING,5,888639939
464,326,RATING,4,878354761
351,879,RATING,5,879481461
911,603,RATING,5,892838864
392,316,RATING,5,891037811
137,144,RATING,5,881433689
405,393,RATING,4,885547314
435,343,RATING,5,884130744
707,602,RATING,4,886287290
537,718,RATING,4,886029771
543,144,RATING,4,874863269
643,519,RATING,4,891447663
373,778,RATING,5,877105529
848,603,RATING,5,887047308
87,87,RATING,4,879877931
840,419,RATING,5,891208897
537,518,RATING,4,886031105
329,333,RATING,4,891655322
880,44,RATING,4,880243712
156,137,RATING,4,888185735
296,246,RATING,4,884196584
450,1261,RATING,4,882472964
630,272,RATING,5,885756030
886,939,RATING,4,876031765
223,255,RATING,4,891549382
420,690,RATING,5,891357271
569,473,RATING,4,879794699
472,1,RATING,5,892790627
694,89,RATING,4,875728220
393,168,RATING,4,887746482
296,45,RATING,5,884197419
41,238,RATING,5,890687472
267,665,RATING,4,878973825
43,210,RATING,5,883955467
239,603,RATING,5,889178616
29,98,RATING,4,882821942
912,132,RATING,5,875965981
294,603,RATING,5,889854323
453,496,RATING,4,888203066
394,7,RATING,5,880888390
577,385,RATING,5,880474530
44,153,RATING,4,878347234
492,193,RATING,4,879969415
327,209,RATING,4,887747939
655,1107,RATING,4,888813272
131,126,RATING,4,883681514
286,1060,RATING,5,889652989
768,313,RATING,5,883835026
106,660,RATING,4,881451631
630,476,RATING,5,885667108
629,423,RATING,5,880117333
426,484,RATING,5,879444662
393,215,RATING,4,887745912
612,480,RATING,4,875325049
506,514,RATING,5,874873287
610,427,RATING,5,888703730
758,1019,RATING,4,881975736
188,199,RATING,4,875071658
326,616,RATING,5,879875724
97,670,RATING,5,884239744
234,1452,RATING,4,892335342
862,174,RATING,5,879304721
141,120,RATING,4,884585547
116,390,RATING,4,876454090
82,73,RATING,4,878769888
759,275,RATING,4,875227858
416,286,RATING,5,893212929
677,471,RATING,4,889399171
23,8,RATING,4,874785474
756,89,RATING,4,874828769
760,748,RATING,4,875665867
606,1518,RATING,4,880926760
847,220,RATING,4,878939327
451,984,RATING,4,879012647
823,183,RATING,4,878438403
555,340,RATING,4,879962096
494,127,RATING,5,879541080
1,90,RATING,4,878542300
849,15,RATING,5,879695896
524,129,RATING,5,884322047
922,596,RATING,4,891448833
880,246,RATING,5,892958837
151,414,RATING,5,879542474
889,55,RATING,4,880181191
3,329,RATING,4,889237455
344,315,RATING,5,884813342
312,172,RATING,4,891699677
732,937,RATING,4,882589967
296,114,RATING,5,884198772
622,419,RATING,4,882670009
200,523,RATING,4,884129627
312,648,RATING,5,891699068
640,150,RATING,4,886474493
416,603,RATING,5,893212484
704,1296,RATING,4,891397015
782,127,RATING,4,891499213
56,87,RATING,4,892678508
407,162,RATING,4,876339101
813,890,RATING,4,883752708
505,96,RATING,4,889333442
776,509,RATING,5,891628773
290,429,RATING,4,880474606
13,655,RATING,5,886261387
707,735,RATING,4,886286792
6,511,RATING,5,883601393
60,134,RATING,4,883326215
144,1065,RATING,4,888105714
463,19,RATING,5,877385341
608,487,RATING,4,880406032
601,173,RATING,5,876348736
382,9,RATING,4,875946830
186,225,RATING,4,879024148
183,228,RATING,4,891463591
216,697,RATING,4,883981700
431,328,RATING,4,877844377
707,921,RATING,4,886286361
763,168,RATING,5,878919055
722,25,RATING,4,891281108
151,4,RATING,5,879524922
793,1067,RATING,4,875103875
916,1,RATING,4,880843361
893,410,RATING,4,874828649
670,199,RATING,4,877974549
462,310,RATING,5,886365197
318,508,RATING,4,884494976
176,273,RATING,4,886048230
90,488,RATING,5,891384065
269,182,RATING,4,891447961
141,328,RATING,4,886447679
508,629,RATING,4,883775341
256,452,RATING,4,882164999
496,774,RATING,5,876066424
307,408,RATING,5,875645579
224,468,RATING,4,888104030
193,366,RATING,4,890860428
874,302,RATING,5,888632098
297,57,RATING,5,875239383
60,162,RATING,4,883327734
295,461,RATING,5,879966498
629,12,RATING,5,880117333
286,142,RATING,4,877534793
749,658,RATING,4,878849404
313,665,RATING,4,891028323
268,209,RATING,4,875310311
269,13,RATING,4,891446662
348,237,RATING,4,886523078
892,63,RATING,4,886610480
373,435,RATING,4,877098979
85,660,RATING,4,879829618
43,86,RATING,4,883955020
387,82,RATING,4,886483098
92,421,RATING,4,875654534
711,995,RATING,4,879991134
529,292,RATING,4,882535180
436,125,RATING,4,887770037
299,213,RATING,5,878192555
7,679,RATING,5,891353124
344,1007,RATING,4,889814518
201,447,RATING,5,884112581
593,238,RATING,4,877728878
374,218,RATING,4,880396444
801,300,RATING,5,890332748
751,603,RATING,4,889132776
207,186,RATING,4,877879173
7,365,RATING,4,891353744
634,1067,RATING,4,875729069
72,226,RATING,4,880037307
234,641,RATING,4,892078297
561,223,RATING,4,885807235
927,69,RATING,4,879183164
804,233,RATING,4,879445815
838,497,RATING,5,887067162
939,591,RATING,5,880260994
800,742,RATING,4,887646477
354,1194,RATING,4,891217429
474,357,RATING,5,887924618
82,50,RATING,5,876311146
8,241,RATING,4,879362423
851,824,RATING,4,874767550
96,96,RATING,4,884403531
144,172,RATING,4,888105312
862,205,RATING,4,879304282
887,421,RATING,5,881379954
349,20,RATING,5,879465642
456,150,RATING,4,881371453
293,463,RATING,4,888906619
189,484,RATING,5,893266105
22,186,RATING,5,878886368
711,51,RATING,4,879994778
189,486,RATING,5,893266105
694,185,RATING,4,875729520
429,101,RATING,4,882386662
601,419,RATING,4,876351263
303,514,RATING,5,879466667
825,717,RATING,4,889021088
933,87,RATING,4,874854723
943,581,RATING,4,888639814
654,216,RATING,4,887864432
880,248,RATING,4,892958863
504,676,RATING,4,887908756
130,779,RATING,4,878537558
30,28,RATING,4,885941321
353,313,RATING,5,891402757
788,10,RATING,4,880869584
882,28,RATING,5,879867508
141,322,RATING,4,884584426
689,597,RATING,4,876676165
898,310,RATING,4,888294441
354,929,RATING,4,891216896
191,750,RATING,4,891560253
276,186,RATING,5,874792018
533,168,RATING,4,879191864
889,847,RATING,4,880176926
720,262,RATING,4,891262608
671,553,RATING,5,884036846
387,8,RATING,4,886480108
295,450,RATING,4,879519438
279,47,RATING,4,875296375
361,654,RATING,4,879441253
535,129,RATING,5,879619000
623,275,RATING,5,891035112
801,332,RATING,5,890332719
297,28,RATING,4,875239913
175,496,RATING,5,877108098
438,282,RATING,5,879868264
352,174,RATING,5,884289760
495,181,RATING,5,888632180
487,156,RATING,4,883446027
387,2,RATING,4,886483195
447,133,RATING,4,878856052
145,352,RATING,4,885556043
813,310,RATING,4,883752290
536,386,RATING,4,882361162
391,97,RATING,4,877399301
866,319,RATING,4,891221302
343,150,RATING,4,876402941
7,582,RATING,5,892135347
201,176,RATING,4,884112281
506,525,RATING,4,874876486
466,96,RATING,5,890284819
338,212,RATING,4,879438597
250,91,RATING,5,878091965
464,270,RATING,4,878354762
771,134,RATING,4,880659482
892,684,RATING,5,886608743
189,134,RATING,5,893265239
899,214,RATING,4,884122044
377,7,RATING,4,891299010
234,419,RATING,4,892334644
174,239,RATING,4,886439537
539,286,RATING,4,879787771
216,313,RATING,5,883981737
942,216,RATING,4,891282963
851,262,RATING,4,890343320
130,763,RATING,5,874953728
189,501,RATING,4,893265893
312,615,RATING,4,891698893
